,RUT_ENMASCARADO,PERS_SEXO,EDAD,COD_NACIONLD,CODUA,ANNIO_INGRESO,RAMA_EDUCACIONAL,REGION_ESTAB_EDUC,PROVINCIA_ESTAB_EDUC,COMUNA_ESTAB_EDUC,BEA,DIR_REGION,DIR_PROVINCIA,DIR_COMUNA,DIR_CIUDAD,GRUPO_DEPENDENCIA,ANNIO_EGRESO_E_MEDIA,PROM_NOTAS_E_MEDIA,PUNTAJE_NEM,PUNTAJE_RANKING,PTJE_LENGUAJE,PTJE_MATEMATICA,PTJE_HIST_CS_SOCIALES,PTJE_CIENCIAS,PROM_LENG_Y_MAT,PTJE_PONDERADO,LUGAR_LISTA,SITUACION_EGRESO_EDUCACIONAL,INGRESO_BRUTO_FAMILIAR,PROMEDIO_PRIMER_ANNIO,PROMEDIO_ALUMNO_EN_CARRERA,CANT_RAMOS_INSCRITOS_CARRERA,CANT_RAMOS_APROBADOS_CARRERA,CANT_RAMOS_PLAN_CARRERA,PORCENTAJE_AVANCE_CARRERA,CANT_RAMOS_OP2,CANT_RAMOS_OP3,CANT_RAMOS_OP4,DESERTA
113,18561364,M,29.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2010.0,5.63,544.0,544.0,,,,,,544.0,13.0,5.0,3.0,3.7,2.15,21,7,56,12.5,3,0,0,1
114,18561364,M,29.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2010.0,5.63,544.0,544.0,,,,,,544.0,13.0,5.0,3.0,3.7,2.15,21,7,56,12.5,3,0,0,1
115,18561364,M,29.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2010.0,5.63,544.0,544.0,,,,,,544.0,13.0,5.0,3.0,3.7,2.15,21,7,56,12.5,3,0,0,1
116,18561364,M,29.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2010.0,5.63,544.0,544.0,,,,,,544.0,13.0,5.0,3.0,3.7,2.15,21,7,56,12.5,3,0,0,1
117,18562307,M,28.0,1.0,3353,2020,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2012.0,5.0,453.0,464.0,437.0,563.0,563.0,,500.0,480.0,45.0,5.0,4.0,4.97,4.63,22,18,56,32.14,1,0,0,0
118,18562307,M,28.0,1.0,3353,2020,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2012.0,5.0,453.0,464.0,437.0,563.0,563.0,,500.0,480.0,45.0,5.0,4.0,4.97,4.63,22,18,56,32.14,1,0,0,0
119,18563458,M,28.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,1.0,2012.0,5.4,502.0,502.0,495.0,544.0,482.0,511.0,519.5,507.0,64.0,5.0,1.0,1.15,1.15,5,0,56,,1,0,0,1
120,18563458,M,28.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,1.0,2012.0,5.4,502.0,502.0,495.0,544.0,482.0,511.0,519.5,507.0,64.0,5.0,1.0,1.15,1.15,5,0,56,,1,0,0,1
121,18563458,M,28.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,1.0,2012.0,5.4,502.0,502.0,495.0,544.0,482.0,511.0,519.5,507.0,64.0,5.0,1.0,1.15,1.15,5,0,56,,1,0,0,1
122,18563770,F,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62,48,42,56,75.0,1,1,0,0
123,18563770,F,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62,48,42,56,75.0,1,1,0,0
124,18563770,F,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62,48,42,56,75.0,1,1,0,0
125,18563770,F,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62,48,42,56,75.0,1,1,0,0
126,18563770,F,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62,48,42,56,75.0,1,1,0,0
127,18635792,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.5,58,51,56,91.07,6,0,0,0
128,18635792,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.5,58,51,56,91.07,6,0,0,0
129,18635792,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.5,58,51,56,91.07,6,0,0,0
130,18635792,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.5,58,51,56,91.07,6,0,0,0
131,18635792,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.5,58,51,56,91.07,6,0,0,0
132,18710302,F,28.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,EL LOA,,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2011.0,5.3,476.0,476.0,571.0,514.0,,535.0,542.5,511.0,36.0,5.0,10.0,4.69,4.3,52,41,56,73.21,6,1,0,0
133,18710302,F,28.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,EL LOA,,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2011.0,5.3,476.0,476.0,571.0,514.0,,535.0,542.5,511.0,36.0,5.0,10.0,4.69,4.3,52,41,56,73.21,6,1,0,0
134,18710302,F,28.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,EL LOA,,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2011.0,5.3,476.0,476.0,571.0,514.0,,535.0,542.5,511.0,36.0,5.0,10.0,4.69,4.3,52,41,56,73.21,6,1,0,0
135,18710302,F,28.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,EL LOA,,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2011.0,5.3,476.0,476.0,571.0,514.0,,535.0,542.5,511.0,36.0,5.0,10.0,4.69,4.3,52,41,56,73.21,6,1,0,0
136,18710302,F,28.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,EL LOA,,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2011.0,5.3,476.0,476.0,571.0,514.0,,535.0,542.5,511.0,36.0,5.0,10.0,4.69,4.3,52,41,56,73.21,6,1,0,0
137,18710695,F,27.0,1.0,3353,2019,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,2.0,2012.0,5.2,462.0,462.0,555.0,482.0,473.0,488.0,518.5,490.0,84.0,5.0,10.0,5.56,2.78,9,9,56,16.07,0,0,0,1
138,18710695,F,27.0,1.0,3353,2019,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,2.0,2012.0,5.2,462.0,462.0,555.0,482.0,473.0,488.0,518.5,490.0,84.0,5.0,10.0,5.56,2.78,9,9,56,16.07,0,0,0,1
139,18710695,F,27.0,1.0,3353,2019,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,2.0,2012.0,5.2,462.0,462.0,555.0,482.0,473.0,488.0,518.5,490.0,84.0,5.0,10.0,5.56,2.78,9,9,56,16.07,0,0,0,1
140,18847259,F,27.0,1.0,4111,2017,,,,,,,,,,,,,,,,,,,,,,,,4.58,5.45,49,42,56,75.0,2,1,1,0
141,18847259,F,27.0,1.0,4111,2017,,,,,,,,,,,,,,,,,,,,,,,,4.58,5.45,49,42,56,75.0,2,1,1,0
142,18847259,F,27.0,1.0,4111,2017,,,,,,,,,,,,,,,,,,,,,,,,4.58,5.45,49,42,56,75.0,2,1,1,0
143,18847259,F,27.0,1.0,4111,2017,,,,,,,,,,,,,,,,,,,,,,,,4.58,5.45,49,42,56,75.0,2,1,1,0
144,18847259,F,27.0,1.0,4111,2017,,,,,,,,,,,,,,,,,,,,,,,,4.58,5.45,49,42,56,75.0,2,1,1,0
145,18847868,F,29.0,1.0,3353,2019,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2010.0,5.08,433.0,433.0,466.0,363.0,447.0,,414.5,,0.0,5.0,1.0,4.88,4.69,34,30,56,53.57,2,0,0,0
146,18847868,F,29.0,1.0,3353,2019,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2010.0,5.08,433.0,433.0,466.0,363.0,447.0,,414.5,,0.0,5.0,1.0,4.88,4.69,34,30,56,53.57,2,0,0,0
147,18847868,F,29.0,1.0,3353,2019,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2010.0,5.08,433.0,433.0,466.0,363.0,447.0,,414.5,,0.0,5.0,1.0,4.88,4.69,34,30,56,53.57,2,0,0,0
148,18848058,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,4,2,56,3.57,0,0,0,1
149,18848058,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,4,2,56,3.57,0,0,0,1
150,18848058,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,4,2,56,3.57,0,0,0,1
151,18848058,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,4,2,56,3.57,0,0,0,1
152,18848058,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,4,2,56,3.57,0,0,0,1
153,18881273,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.22,4.24,52,42,56,75.0,4,1,0,0
154,18881273,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.22,4.24,52,42,56,75.0,4,1,0,0
155,18881273,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.22,4.24,52,42,56,75.0,4,1,0,0
156,18881273,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.22,4.24,52,42,56,75.0,4,1,0,0
157,18881273,M,28.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.22,4.24,52,42,56,75.0,4,1,0,0
158,18953192,M,27.0,1.0,3353,2019,,,,,,,,,,,,,,,,,,,,,,,,4.69,4.69,0,0,56,,0,0,0,1
159,18953192,M,27.0,1.0,3353,2019,,,,,,,,,,,,,,,,,,,,,,,,4.69,4.69,0,0,56,,0,0,0,1
160,18953192,M,27.0,1.0,3353,2019,,,,,,,,,,,,,,,,,,,,,,,,4.69,4.69,0,0,56,,0,0,0,1
161,18973669,M,27.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2012.0,5.63,545.0,559.0,523.0,591.0,,495.0,557.0,547.0,31.0,5.0,4.0,4.76,5.23,46,45,56,80.36,0,0,0,0
162,18973669,M,27.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2012.0,5.63,545.0,559.0,523.0,591.0,,495.0,557.0,547.0,31.0,5.0,4.0,4.76,5.23,46,45,56,80.36,0,0,0,0
163,18973669,M,27.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2012.0,5.63,545.0,559.0,523.0,591.0,,495.0,557.0,547.0,31.0,5.0,4.0,4.76,5.23,46,45,56,80.36,0,0,0,0
164,18973669,M,27.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2012.0,5.63,545.0,559.0,523.0,591.0,,495.0,557.0,547.0,31.0,5.0,4.0,4.76,5.23,46,45,56,80.36,0,0,0,0
165,18973684,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.83,5.04,57,53,56,94.64,3,0,0,0
166,18973684,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.83,5.04,57,53,56,94.64,3,0,0,0
167,18973684,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.83,5.04,57,53,56,94.64,3,0,0,0
168,18973684,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.83,5.04,57,53,56,94.64,3,0,0,0
169,18973684,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.83,5.04,57,53,56,94.64,3,0,0,0
170,18973878,F,27.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2012.0,5.85,589.0,589.0,612.0,530.0,498.0,529.0,571.0,575.0,167.0,5.0,4.0,5.99,6.02,38,37,56,66.07,2,0,0,0
171,18973878,F,27.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2012.0,5.85,589.0,589.0,612.0,530.0,498.0,529.0,571.0,575.0,167.0,5.0,4.0,5.99,6.02,38,37,56,66.07,2,0,0,0
172,18973878,F,27.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2012.0,5.85,589.0,589.0,612.0,530.0,498.0,529.0,571.0,575.0,167.0,5.0,4.0,5.99,6.02,38,37,56,66.07,2,0,0,0
173,18973878,F,27.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2012.0,5.85,589.0,589.0,612.0,530.0,498.0,529.0,571.0,575.0,167.0,5.0,4.0,5.99,6.02,38,37,56,66.07,2,0,0,0
174,18974049,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.58,52,46,56,82.14,3,0,0,0
175,18974049,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.58,52,46,56,82.14,3,0,0,0
176,18974049,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.58,52,46,56,82.14,3,0,0,0
177,18974049,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.58,52,46,56,82.14,3,0,0,0
178,18974049,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.23,4.58,52,46,56,82.14,3,0,0,0
179,18974380,M,27.0,1.0,3353,2017,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2013.0,5.18,454.0,454.0,541.0,514.0,492.0,540.0,527.5,493.0,47.0,5.0,7.0,5.15,4.82,58,53,56,94.64,2,1,0,0
180,18974380,M,27.0,1.0,3353,2017,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2013.0,5.18,454.0,454.0,541.0,514.0,492.0,540.0,527.5,493.0,47.0,5.0,7.0,5.15,4.82,58,53,56,94.64,2,1,0,0
181,18974380,M,27.0,1.0,3353,2017,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2013.0,5.18,454.0,454.0,541.0,514.0,492.0,540.0,527.5,493.0,47.0,5.0,7.0,5.15,4.82,58,53,56,94.64,2,1,0,0
182,18974380,M,27.0,1.0,3353,2017,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2013.0,5.18,454.0,454.0,541.0,514.0,492.0,540.0,527.5,493.0,47.0,5.0,7.0,5.15,4.82,58,53,56,94.64,2,1,0,0
183,18974380,M,27.0,1.0,3353,2017,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2013.0,5.18,454.0,454.0,541.0,514.0,492.0,540.0,527.5,493.0,47.0,5.0,7.0,5.15,4.82,58,53,56,94.64,2,1,0,0
184,18974695,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.47,38,33,56,58.93,1,0,0,0
185,18974695,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.47,38,33,56,58.93,1,0,0,0
186,18974695,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.47,38,33,56,58.93,1,0,0,0
187,18974695,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.47,38,33,56,58.93,1,0,0,0
188,18974695,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.47,38,33,56,58.93,1,0,0,0
189,18974763,M,,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.24,3.86,54,37,56,66.07,6,3,0,0
190,18974763,M,,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.24,3.86,54,37,56,66.07,6,3,0,0
191,18974763,M,,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.24,3.86,54,37,56,66.07,6,3,0,0
192,18974763,M,,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.24,3.86,54,37,56,66.07,6,3,0,0
193,18974763,M,,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.24,3.86,54,37,56,66.07,6,3,0,0
194,18975639,M,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.18,2.44,34,13,56,23.21,5,1,2,0
195,18975639,M,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.18,2.44,34,13,56,23.21,5,1,2,0
196,18975639,M,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.18,2.44,34,13,56,23.21,5,1,2,0
197,18975639,M,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.18,2.44,34,13,56,23.21,5,1,2,0
198,18975639,M,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,3.18,2.44,34,13,56,23.21,5,1,2,0
199,19041183,M,27.0,1.0,3353,2018,H1,REGION DE COQUIMBO,LIMARI,OVALLE,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,OVALLE,2.0,2012.0,5.4,496.0,496.0,544.0,586.0,466.0,523.0,565.0,524.0,51.0,5.0,2.0,4.5,4.56,49,43,56,76.79,3,0,0,0
200,19041183,M,27.0,1.0,3353,2018,H1,REGION DE COQUIMBO,LIMARI,OVALLE,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,OVALLE,2.0,2012.0,5.4,496.0,496.0,544.0,586.0,466.0,523.0,565.0,524.0,51.0,5.0,2.0,4.5,4.56,49,43,56,76.79,3,0,0,0
201,19041183,M,27.0,1.0,3353,2018,H1,REGION DE COQUIMBO,LIMARI,OVALLE,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,OVALLE,2.0,2012.0,5.4,496.0,496.0,544.0,586.0,466.0,523.0,565.0,524.0,51.0,5.0,2.0,4.5,4.56,49,43,56,76.79,3,0,0,0
202,19041183,M,27.0,1.0,3353,2018,H1,REGION DE COQUIMBO,LIMARI,OVALLE,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,OVALLE,2.0,2012.0,5.4,496.0,496.0,544.0,586.0,466.0,523.0,565.0,524.0,51.0,5.0,2.0,4.5,4.56,49,43,56,76.79,3,0,0,0
203,19154354,M,26.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2014.0,5.48,513.0,513.0,494.0,568.0,541.0,512.0,531.0,519.0,30.0,5.0,7.0,4.33,4.33,11,8,56,14.29,0,0,0,1
204,19154354,M,26.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2014.0,5.48,513.0,513.0,494.0,568.0,541.0,512.0,531.0,519.0,30.0,5.0,7.0,4.33,4.33,11,8,56,14.29,0,0,0,1
205,19154354,M,26.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2014.0,5.48,513.0,513.0,494.0,568.0,541.0,512.0,531.0,519.0,30.0,5.0,7.0,4.33,4.33,11,8,56,14.29,0,0,0,1
206,19154354,M,26.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2014.0,5.48,513.0,513.0,494.0,568.0,541.0,512.0,531.0,519.0,30.0,5.0,7.0,4.33,4.33,11,8,56,14.29,0,0,0,1
207,19154354,M,26.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2014.0,5.48,513.0,513.0,494.0,568.0,541.0,512.0,531.0,519.0,30.0,5.0,7.0,4.33,4.33,11,8,56,14.29,0,0,0,1
208,19155100,F,26.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.45,4.68,48,42,56,75.0,6,0,0,0
209,19155100,F,26.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.45,4.68,48,42,56,75.0,6,0,0,0
210,19155100,F,26.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.45,4.68,48,42,56,75.0,6,0,0,0
211,19155100,F,26.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.45,4.68,48,42,56,75.0,6,0,0,0
212,19155100,F,26.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.45,4.68,48,42,56,75.0,6,0,0,0
213,19155360,F,,1.0,3353,2018,,,,,,,,,,,,,,,,,,,,,,,,4.35,4.65,17,12,56,21.43,1,1,0,1
214,19155360,F,,1.0,3353,2018,,,,,,,,,,,,,,,,,,,,,,,,4.35,4.65,17,12,56,21.43,1,1,0,1
215,19155360,F,,1.0,3353,2018,,,,,,,,,,,,,,,,,,,,,,,,4.35,4.65,17,12,56,21.43,1,1,0,1
216,19155360,F,,1.0,3353,2018,,,,,,,,,,,,,,,,,,,,,,,,4.35,4.65,17,12,56,21.43,1,1,0,1
217,19155486,F,26.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2013.0,5.33,482.0,506.0,544.0,544.0,564.0,,544.0,524.0,50.0,5.0,6.0,3.08,1.74,15,3,56,5.36,3,2,0,1
218,19155486,F,26.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2013.0,5.33,482.0,506.0,544.0,544.0,564.0,,544.0,524.0,50.0,5.0,6.0,3.08,1.74,15,3,56,5.36,3,2,0,1
219,19155486,F,26.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2013.0,5.33,482.0,506.0,544.0,544.0,564.0,,544.0,524.0,50.0,5.0,6.0,3.08,1.74,15,3,56,5.36,3,2,0,1
220,19155486,F,26.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2013.0,5.33,482.0,506.0,544.0,544.0,564.0,,544.0,524.0,50.0,5.0,6.0,3.08,1.74,15,3,56,5.36,3,2,0,1
221,19155851,M,26.0,1.0,3353,2021,H2,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2014.0,5.1,446.0,447.0,562.0,535.0,543.0,508.0,548.5,498.0,38.0,5.0,,5.52,5.52,13,13,56,23.21,0,0,0,0
222,19156001,F,26.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,2.0,2013.0,5.6,538.0,538.0,488.0,482.0,465.0,367.0,485.0,509.0,59.0,5.0,5.0,6.05,5.56,38,38,56,67.86,0,0,0,0
223,19156001,F,26.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,2.0,2013.0,5.6,538.0,538.0,488.0,482.0,465.0,367.0,485.0,509.0,59.0,5.0,5.0,6.05,5.56,38,38,56,67.86,0,0,0,0
224,19156001,F,26.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,2.0,2013.0,5.6,538.0,538.0,488.0,482.0,465.0,367.0,485.0,509.0,59.0,5.0,5.0,6.05,5.56,38,38,56,67.86,0,0,0,0
225,19158250,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.06,51,48,56,85.71,4,0,0,0
226,19158250,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.06,51,48,56,85.71,4,0,0,0
227,19158250,F,27.0,1.0,3353,2017,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.06,51,48,56,85.71,4,0,0,0
